file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,38,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,43
projects\projects.js,39,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,40,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,45
projects\projects.js,41,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,37
projects\projects.js,42,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,0
projects\projects.js,43,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,60
projects\projects.js,44,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,37
projects\projects.js,45,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,0
projects\projects.js,46,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,47,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,25
projects\projects.js,48,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,54
projects\projects.js,49,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,6
projects\projects.js,50,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,43
projects\projects.js,51,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,65
projects\projects.js,52,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,48
projects\projects.js,53,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,0
projects\projects.js,54,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,1
projects\projects.js,55,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,1
projects\projects.js,56,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,57,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,32
projects\projects.js,58,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,30
projects\projects.js,59,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,60,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,22
projects\projects.js,61,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,2,4
projects\projects.js,62,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,11
projects\projects.js,63,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,36
projects\projects.js,64,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,51
projects\projects.js,65,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,68
projects\projects.js,66,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,18
projects\projects.js,67,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,43
projects\projects.js,68,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,69,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,45
projects\projects.js,70,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,37
projects\projects.js,71,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,0
projects\projects.js,72,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,46
projects\projects.js,73,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,37
projects\projects.js,74,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,0
projects\projects.js,75,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,76,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,25
projects\projects.js,77,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,54
projects\projects.js,78,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,6
projects\projects.js,79,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,43
projects\projects.js,80,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,65
projects\projects.js,81,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,5,48
projects\projects.js,82,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,4,0
projects\projects.js,83,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,1
projects\projects.js,84,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,1
projects\projects.js,85,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,86,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,87,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,29
projects\projects.js,88,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,13
projects\projects.js,89,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,55
projects\projects.js,90,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,91,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,47
projects\projects.js,92,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,39
projects\projects.js,93,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,49
projects\projects.js,94,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,2,59
projects\projects.js,95,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,2,28
projects\projects.js,96,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,1
projects\projects.js,97,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,56
projects\projects.js,98,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,31
projects\projects.js,99,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,1
projects\projects.js,100,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\projects.js,101,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,15
projects\projects.js,102,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,48
projects\projects.js,103,js,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,23
projects\index.html,1,html,501eda0b,Christian Kumagai,2025-04-03,21:54:19,-07:00,2025-04-03T21:54:19-07:00,0,13
projects\index.html,2,html,501eda0b,Christian Kumagai,2025-04-03,21:54:19,-07:00,2025-04-03T21:54:19-07:00,0,14
projects\index.html,3,html,501eda0b,Christian Kumagai,2025-04-03,21:54:19,-07:00,2025-04-03T21:54:19-07:00,0,4
projects\index.html,4,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,20
projects\index.html,5,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,68
projects\index.html,6,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,19
projects\index.html,7,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,41
projects\index.html,8,html,501eda0b,Christian Kumagai,2025-04-03,21:54:19,-07:00,2025-04-03T21:54:19-07:00,0,5
projects\index.html,9,html,501eda0b,Christian Kumagai,2025-04-03,21:54:19,-07:00,2025-04-03T21:54:19-07:00,0,4
projects\index.html,10,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,36
projects\index.html,11,html,d4b8a385,Christian Kumagai,2025-04-26,19:38:52,-07:00,2025-04-26T19:38:52-07:00,0,0
projects\index.html,12,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,33
projects\index.html,13,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,54
projects\index.html,14,html,e0b0cfac,Christian Kumagai,2025-04-09,20:44:21,-07:00,2025-04-09T20:44:21-07:00,0,0
projects\index.html,15,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,22
projects\index.html,16,html,891671cb,Christian Kumagai,2025-04-03,22:06:45,-07:00,2025-04-03T22:06:45-07:00,0,0
projects\index.html,17,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,4
projects\index.html,18,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,2,15
projects\index.html,19,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,2,11
projects\index.html,20,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,2,26
projects\index.html,21,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,2,31
projects\index.html,22,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,0
projects\index.html,23,html,d4b8a385,Christian Kumagai,2025-04-26,19:38:52,-07:00,2025-04-26T19:38:52-07:00,0,0
projects\index.html,24,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,42
projects\index.html,25,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,26
projects\index.html,26,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\index.html,27,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,39
projects\index.html,28,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,56
projects\index.html,29,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,28
projects\index.html,30,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,3,37
projects\index.html,31,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,0
projects\index.html,32,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,48
projects\index.html,33,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,1,47
projects\index.html,34,html,501eda0b,Christian Kumagai,2025-04-03,21:54:19,-07:00,2025-04-03T21:54:19-07:00,0,5
projects\index.html,35,html,fda90527,Christian Kumagai,2025-05-03,22:18:02,-07:00,2025-05-03T22:18:02-07:00,0,5
contract\index.html,1,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,13
contract\index.html,2,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,14
contract\index.html,3,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,4
contract\index.html,4,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,22
contract\index.html,5,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,70
contract\index.html,6,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,20
contract\index.html,7,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,43
contract\index.html,8,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,5
contract\index.html,9,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,4
contract\index.html,10,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,0
contract\index.html,11,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,14
contract\index.html,12,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,0
contract\index.html,13,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,51
contract\index.html,14,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,2,5
contract\index.html,15,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,3,6
contract\index.html,16,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,3,54
contract\index.html,17,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,2,6
contract\index.html,18,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,2,6
contract\index.html,19,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,0,0
contract\index.html,20,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,2,5
contract\index.html,21,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,3,6
contract\index.html,22,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,3,66
contract\index.html,23,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,2,6
contract\index.html,24,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,2,6
contract\index.html,25,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,0,0
contract\index.html,26,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,2,33
contract\index.html,27,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,5
contract\index.html,28,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,0,0
contract\index.html,29,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,1,48
contract\index.html,30,html,fbd75665,Christian Kumagai,2025-04-03,22:03:21,-07:00,2025-04-03T22:03:21-07:00,0,5
contract\index.html,31,html,87ada7ff,Christian Kumagai,2025-04-17,20:12:52,-07:00,2025-04-17T20:12:52-07:00,0,5
